username,follower_num,following_num,is_private,is_verified,has_clips,highlight_reel_count,is_business_account,edge_felix_video_timeline,edge_owner_to_timeline_media,username_len,fullname_len,bio_len,Digits_in_username,Number_of_nonalphabetic_in_fullname,Number_of_HashtagsMentions,Has_external_url,Has_business_category_name,Has_category_enum,Has_category_name,label
saniya5711khan,12,3661,False,False,False,0,False,0,16,14,11,0,4,1,0,False,False,False,False,0
shaheena2307,349,3161,False,False,False,0,False,2,116,12,18,0,4,1,0,False,False,False,False,0
alih.an481,32,4088,False,False,False,0,False,1,16,10,0,0,3,0,0,False,False,False,False,0
viktoriiausova11,25,3716,False,False,False,0,False,0,15,16,14,0,2,1,0,False,False,False,False,0
7358.mukesh,13,3243,False,False,False,0,False,0,15,11,6,0,4,0,0,False,False,False,False,0
5091mukesh,15,4061,False,False,False,0,False,0,14,10,6,0,4,0,0,False,False,False,False,0
solnkikamlesh603gmail,44,4454,False,False,False,3,False,2,8,21,14,0,3,1,0,False,False,False,False,0
saa.6385,12,3995,False,False,False,0,False,0,15,8,6,0,4,0,0,False,False,False,False,0
karisma989998,31,3948,False,False,False,0,False,0,16,13,0,0,6,0,0,False,False,False,False,0
oliviaabey42,17,3792,False,False,False,0,False,0,16,12,11,0,2,1,0,False,False,False,False,0
roshanlashkari8,13,3558,False,False,False,0,False,0,15,15,15,0,1,1,0,False,False,False,False,0
mag.ret53,9,4022,False,False,False,0,False,0,16,9,0,0,2,0,0,False,False,False,False,0
saisandy2100,9,3094,False,False,False,0,False,0,15,12,0,0,4,0,0,False,False,False,False,0
15_8.2019,10,4193,False,False,False,0,False,0,9,9,0,0,7,0,0,False,False,False,False,0
agathaleasoares,12,3439,False,False,False,0,False,0,14,15,22,0,0,4,0,False,False,False,False,0
marchiba672018,26,3994,False,False,False,0,False,0,15,14,21,0,6,2,0,False,False,False,False,0
nurulasma_2145,16,4277,False,False,False,0,False,0,15,14,10,14,4,1,1,False,False,False,False,0
puxi_fight,89,4447,False,False,False,2,False,0,49,10,14,0,0,1,0,False,False,False,False,0
photo_natura______,17,4282,False,False,False,0,False,0,96,18,0,33,0,0,0,False,False,False,False,0
diegosilva882939,16,3855,False,False,False,0,False,0,15,16,11,0,6,1,0,False,False,False,False,0
adityaanil9,12,4045,False,False,False,0,False,0,16,11,11,0,1,1,0,False,False,False,False,0
jwwjejwu7373,21,3256,False,False,False,0,False,0,15,12,0,0,4,0,0,False,False,False,False,0
33.11213,24,6082,False,False,False,0,False,0,15,8,7,0,7,7,0,False,False,False,False,0
failsharapov,33,3784,False,False,False,0,False,0,15,12,13,0,0,1,0,False,False,False,False,0
9910_muskan,11,3642,False,False,False,0,False,0,15,11,6,0,4,0,0,False,False,False,False,0
gujj.ar4043,28,4596,False,False,False,0,False,0,15,11,0,0,4,0,0,False,False,False,False,0
85.54804592,17,3925,False,False,False,0,False,0,15,11,10,0,10,10,0,False,False,False,False,0
nirm.al5010,33,4063,False,False,False,0,False,0,15,11,0,0,4,0,0,False,False,False,False,0
naghme7454,14,3608,False,False,False,0,False,0,15,10,0,0,4,0,0,False,False,False,False,0
bhupendark102,9,3514,False,False,False,0,False,0,15,13,10,0,3,1,0,False,False,False,False,0
12.28449,18,4058,False,False,False,0,False,0,15,8,6,0,7,6,0,False,False,False,False,0
kuld.eep9317,9,3822,False,False,False,0,False,0,16,12,0,0,4,0,0,False,False,False,False,0
vedeneev_official,441,3645,False,False,False,10,False,10,160,17,8,0,0,1,0,False,False,False,False,0
saldiihsan1,9,4023,False,False,False,0,False,0,15,11,12,0,1,1,0,False,False,False,False,0
zhanna.3451,7,2488,False,False,False,0,False,0,15,11,5,0,4,0,0,False,False,False,False,0
cand7ice_stiles,22,2228,False,False,False,0,False,0,19,15,14,0,1,1,0,False,False,False,False,0
_its_rs_500,246,761,False,False,True,4,False,3,20,11,13,139,3,1,0,False,False,False,True,0
s5hala_mcmurray,24,1282,False,False,False,0,False,0,18,15,14,0,1,1,0,False,False,False,False,0
sunilmalviya4u,413,803,False,False,False,1,False,10,345,14,11,0,1,1,0,False,False,False,False,0
shivakaliyan,142,1622,False,False,False,0,False,0,7,12,13,0,0,1,0,False,False,False,False,0
jengine_skinner,25,1644,False,False,False,0,False,0,20,15,14,0,0,1,0,False,False,False,False,0
robertcarterbyrgbbhcnh,2,373,False,False,False,0,False,0,20,22,6,0,0,0,0,False,False,False,False,0
oteilia_nason,26,1983,False,False,False,0,False,0,40,13,12,0,0,1,0,False,False,False,False,0
milananikonova856,19,2692,False,False,False,0,False,0,15,17,15,0,3,1,0,False,False,False,False,0
rejakatenye,26,6158,False,False,False,0,False,0,21,11,12,0,0,1,0,False,False,False,False,0
kizzy_beat1tie,24,1814,False,False,False,0,False,0,40,14,13,0,1,1,0,False,False,False,False,0
mostbeautifulpeople__,60,2535,False,False,False,0,False,0,11,21,3,112,0,0,0,False,False,False,False,0
kovrigin077,125,3955,False,False,False,0,False,0,16,11,0,0,3,0,0,False,False,False,False,0
ravend_tate,22,1661,False,False,False,0,False,0,21,11,10,0,0,1,0,False,False,False,False,0
amymaylowton6817,145,5651,False,False,False,0,False,2,15,16,12,91,4,0,0,False,False,False,False,0
adyriana_glenn,24,1848,False,False,False,0,False,0,35,14,13,0,0,1,0,False,False,False,False,0
mui_swotpe,22,1943,False,False,False,0,False,0,20,10,9,0,0,1,0,False,False,False,False,0
peter_otapp,22,1581,False,False,False,0,False,0,19,11,10,0,0,1,0,False,False,False,False,0
sherillr_moon,25,1605,False,False,False,0,False,0,18,13,12,0,0,1,0,False,False,False,False,0
grazyna_baumugartner,23,1624,False,False,False,0,False,0,16,20,19,0,0,1,0,False,False,False,False,0
hee_ste3pp,17,1436,False,False,False,0,False,0,19,10,9,0,1,1,0,False,False,False,False,0
cri1ssy_duong,27,1480,False,False,False,0,False,0,19,13,12,0,1,1,0,False,False,False,False,0
kathlyn_dqurkin,25,1456,False,False,False,0,False,0,19,15,14,0,0,1,0,False,False,False,False,0
shaqe_vergara,27,1868,False,False,False,0,False,0,20,13,12,0,0,1,0,False,False,False,False,0
minlefazylbegichev,17,1863,False,False,False,0,False,0,6,18,19,0,0,1,0,False,False,False,False,0
leah_h9odgson,35,1883,False,False,False,0,False,0,20,13,12,0,1,1,0,False,False,False,False,0
ta_nu2645,99,754,False,False,True,4,False,0,22,9,4,0,4,0,0,False,False,False,False,0
willena_bradbugry,22,1418,False,False,False,0,False,0,20,17,16,0,0,1,0,False,False,False,False,0
el_sa_simpson,19,1305,False,False,False,0,False,0,19,13,12,0,0,1,0,False,False,False,False,0
karenlewisdjzedlczum,3,381,False,False,False,0,False,0,20,20,5,0,0,0,0,False,False,False,False,0
carol_ekrickson,21,1840,False,False,False,0,False,0,19,15,14,0,0,1,0,False,False,False,False,0
yashvant.parihar,520,2604,False,False,True,17,False,11,194,16,19,0,0,2,0,True,False,False,False,0
bashburi,23,879,False,False,False,0,False,0,15,8,20,0,0,1,0,False,False,False,False,0
mariiadavydova3527,27,2924,False,False,False,0,False,0,15,18,14,0,4,1,0,False,False,False,False,0
grazyna_wcallin,27,2087,False,False,False,0,False,0,20,15,14,0,0,1,0,False,False,False,False,0
altheia_hamer,29,1639,False,False,False,0,False,0,41,13,12,0,0,1,0,False,False,False,False,0
leoma_ckarden,26,1785,False,False,False,0,False,0,20,13,12,0,0,1,0,False,False,False,False,0
coryene_presley,35,1654,False,False,False,0,False,0,19,15,14,0,0,1,0,False,False,False,False,0
susanne_f0arrington,34,2326,False,False,False,0,False,0,19,19,18,0,1,1,0,False,False,False,False,0
cvasie_kimbrell,26,1652,False,False,False,0,False,0,16,15,14,0,0,1,0,False,False,False,False,0
jennefer_dsoyle,27,1816,False,False,False,0,False,0,18,15,14,0,0,1,0,False,False,False,False,0
laveta_heatnon,16,1448,False,False,False,0,False,0,20,14,13,0,0,1,0,False,False,False,False,0
gokgiki,8,3797,False,False,False,0,False,0,12,7,0,0,0,0,0,False,False,False,False,0
al_anna724,10,1035,False,False,False,0,False,0,21,10,6,0,3,0,0,False,False,False,False,0
thomasrobinsoneaclpxapck,2,381,False,False,False,0,False,0,19,24,6,0,0,0,0,False,False,False,False,0
vennie_ystaggs,23,2050,False,False,False,0,False,0,20,14,13,0,0,1,0,False,False,False,False,0
gl.enna4107,9,973,False,False,False,0,False,0,21,11,6,0,4,0,0,False,False,False,False,0
kelenora_knox,30,1839,False,False,False,0,False,0,38,13,12,0,0,1,0,False,False,False,False,0
juligetta_shanahan,23,1596,False,False,False,0,False,0,40,18,17,0,0,1,0,False,False,False,False,0
margarita_luusk,23,1831,False,False,False,0,False,0,20,15,14,0,0,1,0,False,False,False,False,0
nichole_zpolk,24,1311,False,False,False,0,False,0,20,13,12,0,0,1,0,False,False,False,False,0
fcannie_pickens,20,1341,False,False,False,0,False,0,38,15,14,0,0,1,0,False,False,False,False,0
bonit3a_meadows,21,1916,False,False,False,0,False,0,37,15,14,0,1,1,0,False,False,False,False,0
lue_beau3dry,41,3542,False,False,False,0,False,0,20,12,11,0,1,1,0,False,False,False,False,0
kristan_sowen,23,1906,False,False,False,0,False,0,37,13,12,0,0,1,0,False,False,False,False,0
donnamillerkahsjtrlrt,1,374,False,False,False,0,False,0,20,21,5,0,0,0,0,False,False,False,False,0
camig_barone,24,1748,False,False,False,0,False,0,38,12,11,0,0,1,0,False,False,False,False,0
ajtashduvanov,18,1019,False,False,False,0,False,0,15,13,14,0,0,1,0,False,False,False,False,0
karenperezmspcptpyek,7,378,False,False,False,0,False,0,20,20,5,0,0,0,0,False,False,False,False,0
orekhova6725,26,2373,False,False,False,0,False,0,15,12,17,0,4,1,0,False,False,False,False,0
rajkumarjodhuwala,63,828,False,False,True,0,False,1,11,17,9,0,0,1,0,False,False,False,False,0
barbaraturnerhgabxqumgp,6,374,False,False,False,0,False,0,20,23,7,0,0,0,0,False,False,False,False,0
monique7_lebron,47,3625,False,False,False,0,False,0,18,15,14,0,1,1,0,False,False,False,False,0
shondra_casibllas,22,1574,False,False,False,0,False,0,17,17,16,0,0,1,0,False,False,False,False,0
fransisca_tshorter,25,1858,False,False,False,0,False,0,40,18,17,0,0,1,0,False,False,False,False,0
she6rrie_ng,34,1590,False,False,False,0,False,0,34,11,10,0,1,1,0,False,False,False,False,0
funcrockmuchanja336,19,2121,False,False,False,0,False,0,15,19,11,0,3,1,0,False,False,False,False,0
briangreenbyfkghtdai,3,372,False,False,False,0,False,0,20,20,5,0,0,0,0,False,False,False,False,0
imeld3a_hinson,22,1835,False,False,False,0,False,0,39,14,13,0,1,1,0,False,False,False,False,0
eilene_keatsing,29,1862,False,False,False,0,False,0,38,15,14,0,0,1,0,False,False,False,False,0
0shanae_escamilla,24,2013,False,False,False,0,False,0,39,17,16,0,1,1,0,False,False,False,False,0
angelo_nsoares,21,1419,False,False,False,0,False,0,40,14,13,0,0,1,0,False,False,False,False,0
markgarcianqqlbiycxu,7,382,False,False,False,0,False,0,20,20,4,0,0,0,0,False,False,False,False,0
tynychkyun8,11,15,False,False,False,0,False,0,13,11,21,0,1,1,0,False,False,False,False,0
goreshwar_nanoma,180,1437,False,False,True,0,False,2,17,16,16,0,0,1,0,False,False,False,False,0
roselee_die3tz,19,1357,False,False,False,0,False,0,40,14,13,0,1,1,0,False,False,False,False,0
_pintu_shaikh_,166,941,False,False,True,0,False,0,35,14,5,5,0,0,0,False,False,False,True,0
ronaldthompsonueqiwlewyf,3,377,False,False,False,0,False,0,19,24,6,0,0,0,0,False,False,False,False,0
gangasri282,185,285,True,False,True,0,False,26,29,11,11,150,3,7,0,False,False,False,False,0
jasonclarkunndudlzam,5,382,False,False,False,0,False,0,19,20,5,0,0,0,0,False,False,False,False,0
geesesgirl,7,898,True,False,False,0,False,1,16,10,0,0,0,0,0,False,False,False,False,0
lorruiane_hendrix,22,1704,False,False,False,0,False,0,35,17,16,0,0,1,0,False,False,False,False,0
kasanfdra_hardison,26,1293,False,False,False,0,False,0,40,18,17,0,0,1,0,False,False,False,False,0
sofiiavoronina890,20,2652,False,False,False,0,False,0,15,17,14,0,3,1,0,False,False,False,False,0
mohdfaisalansari571,225,7183,False,False,True,1,False,15,24,19,13,6,3,1,0,False,False,False,False,0
lynett309,6,975,False,False,False,0,False,0,21,9,6,0,3,0,0,False,False,False,False,0
new_vintage_24,9,1329,False,False,False,0,False,0,17,14,30,0,2,6,0,False,False,False,False,0
deidra_bqroome,33,2062,False,False,False,0,False,0,40,14,13,0,0,1,0,False,False,False,False,0
viktoriiaefimova5559,21,2311,False,False,False,0,False,0,15,20,16,0,4,1,0,False,False,False,False,0
dorothyscottkkfbdkgoum,3,372,False,False,False,0,False,0,20,22,7,0,0,0,0,False,False,False,False,0
vada_r5enfro,24,1585,False,False,False,0,False,0,40,12,11,0,1,1,0,False,False,False,False,0
savannag_spear,22,1427,False,False,False,0,False,0,19,14,13,0,0,1,0,False,False,False,False,0
alohagray,0,600,True,False,False,0,False,0,229,9,0,0,0,0,0,False,False,False,False,0
odinyechidiogo,9,4192,False,False,False,0,False,0,8,14,15,0,0,1,0,False,False,False,False,0
darinakochetkova43,29,2680,False,False,False,0,False,0,15,18,16,0,2,1,0,False,False,False,False,0
janinaj_braxton,21,1687,False,False,False,0,False,0,40,15,14,0,0,1,0,False,False,False,False,0
ru.thie6889,2,974,False,False,False,0,False,0,20,11,6,0,4,0,0,False,False,False,False,0
debroaxh_burnham,23,1660,False,False,False,0,False,0,38,16,15,0,0,1,0,False,False,False,False,0
georgegreenjitkdddfhm,3,379,False,False,False,0,False,0,20,21,6,0,0,0,0,False,False,False,False,0
vyoung_daugherty,38,1762,False,False,False,0,False,0,39,16,15,0,0,1,0,False,False,False,False,0
aasheesh193,67,1006,False,False,False,0,False,3,4,11,19,0,3,2,0,False,False,False,False,0
lore7e_herman,27,1422,False,False,False,0,False,0,39,13,12,0,1,1,0,False,False,False,False,0
kennethclarkgiwabwcswx,2,377,False,False,False,0,False,0,20,22,7,0,0,0,0,False,False,False,False,0
nataliamalakhova800,19,2849,False,False,False,0,False,0,15,19,16,0,3,1,0,False,False,False,False,0
rijwan2369,209,2386,False,False,False,0,False,1,7,10,9,3,4,1,0,False,False,False,False,0
shezu_hayder,117,1426,False,False,False,1,False,7,28,12,12,0,0,1,0,False,False,False,False,0
hermyaila,114,7371,False,False,False,0,False,1,15,9,12,0,0,1,0,False,False,False,False,0
ayush_raj_5584,94,1383,True,False,False,0,False,1,13,14,9,4,4,1,0,False,False,False,False,0
dubrovina.76,95,7444,False,False,False,0,False,0,15,12,11,0,2,2,0,False,False,False,False,0
vibhutiwari8787,1277,2365,False,False,False,6,False,5,96,15,12,15,4,1,0,False,False,False,True,0
oipait,394,7420,False,False,False,4,False,0,25,6,4,90,0,0,0,False,False,False,False,0
tasia_m3uir,20,1166,False,False,False,0,False,0,40,11,10,0,1,1,0,False,False,False,False,0
dorthzey_yang,35,2132,False,False,False,0,False,0,40,13,12,0,0,1,0,False,False,False,False,0
yonga_jacques,27,1783,False,False,False,0,False,0,37,13,12,0,0,1,0,False,False,False,False,0
vicki_rwolcott,18,1532,False,False,False,0,False,0,40,14,13,0,0,1,0,False,False,False,False,0
jasminecarle1,3,1233,False,False,False,0,False,0,15,13,12,0,1,0,0,False,False,False,False,0
ilenegotham,5,2530,False,False,False,0,False,0,7,11,12,0,0,1,0,False,False,False,False,0
pr.adeep6116,244,2025,False,False,False,12,False,95,107,12,7,0,4,0,0,False,False,False,False,0
lyoren_westfall,28,1935,False,False,False,0,False,0,39,15,14,0,0,1,0,False,False,False,False,0
kemberly_wagnfer,26,2383,False,False,False,0,False,0,40,16,15,0,0,1,0,False,False,False,False,0
janice.bobbee,1,1231,False,False,False,0,False,0,15,13,13,0,0,1,0,False,False,False,False,0
dorothylewisnqtpirhbii,1,1228,False,False,False,0,False,0,14,22,7,0,0,0,0,False,False,False,False,0
nancymoorejskpdodegv,4,1233,False,False,False,0,False,0,15,20,5,0,0,0,0,False,False,False,False,0
palfreymantashina,11,2561,False,False,False,0,False,0,15,17,18,0,0,1,0,False,False,False,False,0
dorothyleexhnkkorscn,6,1216,False,False,False,0,False,0,15,20,7,0,0,0,0,False,False,False,False,0
molly.prisca,0,1240,False,False,False,0,False,0,15,12,12,0,0,1,0,False,False,False,False,0
charlesmartinfqqnzrmneu,3,1231,False,False,False,0,False,0,15,23,7,0,0,0,0,False,False,False,False,0
gesinskilatanya,5,2093,False,False,False,0,False,0,15,15,16,0,0,1,0,False,False,False,False,0
lishsette_soriano,22,1591,False,False,False,0,False,0,37,17,16,0,0,1,0,False,False,False,False,0
9sharyn_boyce,26,1898,False,False,False,0,False,0,40,13,12,0,1,1,0,False,False,False,False,0
tr2ista_desjardins,22,1516,False,False,False,0,False,0,38,18,17,0,1,1,0,False,False,False,False,0
chezrie_brand,23,1931,False,False,False,0,False,0,38,13,12,0,0,1,0,False,False,False,False,0
dionne_2gower,23,1900,False,False,False,0,False,0,38,13,12,0,1,1,0,False,False,False,False,0
nichollce_cottle,26,1954,False,False,False,0,False,0,40,16,15,0,0,1,0,False,False,False,False,0
vipinkum2356,401,1492,False,False,True,0,False,1,68,12,11,8,4,1,0,False,False,False,False,0
ashanel_ingalls,25,1891,False,False,False,0,False,0,39,15,14,0,0,1,0,False,False,False,False,0
ta7ina_arndt,26,1566,False,False,False,0,False,0,39,12,11,0,1,1,0,False,False,False,False,0
gnneshghlotbjp,1327,6949,False,False,True,3,False,13,129,14,20,0,0,10,0,False,False,False,False,0
vaibre,238,5604,True,False,False,0,False,0,12,6,5,0,0,0,0,False,False,False,False,0
toby_ellmiot,26,1903,False,False,False,0,False,0,38,12,11,0,0,1,0,False,False,False,False,0
eslavath_babu_naik,310,1316,False,False,False,0,False,2,20,18,18,0,0,2,0,False,False,False,False,0
ploan_romeo,26,1563,False,False,False,0,False,0,34,11,10,0,0,1,0,False,False,False,False,0
alisaershova816,24,5398,False,False,False,0,False,0,15,15,12,0,3,1,0,False,False,False,False,0
bienvenukenon,365,3054,False,False,False,1,False,2,5,13,14,0,0,1,0,False,False,False,False,0
verlene8_armstrong,33,1930,False,False,False,0,False,0,38,18,17,0,1,1,0,False,False,False,False,0
latoya_mfolsom,28,1214,False,False,False,0,False,0,39,14,13,0,0,1,0,False,False,False,False,0
lester_rincvon,28,1912,False,False,False,0,False,0,36,14,13,0,0,1,0,False,False,False,False,0
jo_wekster,27,2019,False,False,False,0,False,0,39,10,9,0,0,1,0,False,False,False,False,0
cher_6tinsley,24,1736,False,False,False,0,False,0,39,13,12,0,1,1,0,False,False,False,False,0
mariamq_hopper,22,1521,False,False,False,0,False,0,39,14,13,0,0,1,0,False,False,False,False,0
rita_kuykeqndall,26,1914,False,False,False,0,False,0,40,16,15,0,0,1,0,False,False,False,False,0
iuliiastepanova3880,26,2448,False,False,False,0,False,0,21,19,14,0,4,1,0,False,False,False,False,0
e8lnora_franz,32,1716,False,False,False,0,False,0,40,13,12,0,1,1,0,False,False,False,False,0
bobrovainessa45,25,5894,False,False,False,0,False,0,15,15,14,0,2,1,0,False,False,False,False,0
u5lrike_iverson,25,1749,False,False,False,0,False,0,40,15,14,0,1,1,0,False,False,False,False,0
madel_einelewis702,127,2222,False,False,False,0,False,0,16,18,0,0,3,0,0,False,False,False,False,0
logesh2803,184,1114,False,False,False,0,False,0,12,10,11,0,4,1,0,False,False,False,False,0
gurmindersngh3,79,991,True,False,True,0,False,0,116,14,15,0,1,1,0,False,False,False,False,0
manju.b.j,413,2922,False,False,True,5,False,29,87,9,10,0,0,3,0,False,False,False,True,0
minbh_buxton,25,1180,False,False,False,0,False,0,38,12,11,0,0,1,0,False,False,False,False,0
bmyung_duff,23,1288,False,False,False,0,False,0,38,11,10,0,0,1,0,False,False,False,False,0
bruna_lrattimore,19,1707,False,False,False,0,False,0,39,16,15,0,0,1,0,False,False,False,False,0
alyssia_ledoux,22,1599,False,False,False,0,False,0,40,14,13,0,0,1,0,False,False,False,False,0
irfankhan90289,132,992,False,False,False,0,False,1,2,14,10,0,5,1,0,False,False,False,False,0
leawana_lane,21,1903,False,False,False,0,False,0,39,12,11,0,0,1,0,False,False,False,False,0
mana_odhom,34,2020,False,False,False,0,False,0,38,10,9,0,0,1,0,False,False,False,False,0
